symbol,company_name,sector,source,note
SIKA,Sika Interplant Systems Limited,IT,manual,
SILVERTUC,Silver Touch Technologies Limited,IT,provider,Technology
SOLARWORLD,Solarworld Energy Solutions Limited,IT,manual,
SONATSOFTW,Sonata Software Limited,IT,nse_official,Information Technology
SOTL,Savita Oil Technologies Limited,IT,manual,
SPCENET,Spacenet Enterprises India Limited,IT,manual,
SUBEXLTD,Subex Limited,IT,manual,
SUVIDHAA,Suvidhaa Infoserve Limited,IT,provider,Technology
SWELECTES,Swelect Energy Systems Limited,IT,manual,
TAALTECH,Taal Tech Limited,IT,manual,
TAKE,TAKE Limited,IT,manual,
TANLA,Tanla Platforms Limited,IT,nse_official,Information Technology
TARACHAND,Tara Chand InfraLogistic Solutions Limited,IT,manual,
TATAELXSI,Tata Elxsi Limited,IT,nse_official,Information Technology
TATATECH,Tata Technologies Limited,IT,nse_official,Information Technology
TCS,Tata Consultancy Services Limited,IT,nse_official,Information Technology
TECHM,Tech Mahindra Limited,IT,nse_official,Information Technology
TECHNVISN,TechNVision Ventures Limited,IT,manual,
TERASOFT,Tera Software Limited,IT,manual,
TOTAL,Total Transport Systems Limited,IT,manual,
TRACXN,Tracxn Technologies Limited,IT,manual,
TREJHARA,TREJHARA SOLUTIONS LIMITED,IT,manual,
TRIGYN,Trigyn Technologies Limited,IT,provider,Technology
TVSELECT,TVS Electronics Limited,IT,manual,
ABINFRA,A B Infrabuild Limited,Infra,provider,Engineering & Construction
AFCONS,Afcons Infrastructure Limited,Infra,nse_official,Construction
AHLUCONT,Ahluwalia Contracts (India) Limited,Infra,nse_official,Construction
ASHOKA,Ashoka Buildcon Limited,Infra,nse_official,Construction
BGRENERGY,BGR Energy Systems Limited,Infra,provider,Engineering & Construction
CEMPRO,Cemindia Projects Limited,Infra,nse_official,Construction
DBEIL,Deepak Builders & Engineers India Limited,Infra,provider,Engineering & Construction
DBL,Dilip Buildcon Limited,Infra,nse_official,Construction
ENGINERSIN,Engineers India Limited,Infra,nse_official,Construction
GAYAHWS,Gayatri Highways Limited,Infra,manual,
GAYAPROJ,Gayatri Projects Limited,Infra,provider,Engineering & Construction
HCC,Hindustan Construction Company Limited,Infra,nse_official,Construction
HGINFRA,H.G. Infra Engineering Limited,Infra,nse_official,Construction
IL&FSENGG,IL&FS Engineering and Construction Company Limited,Infra,provider,Engineering & Construction
IL&FSTRANS,IL&FS Transportation Networks Limited,Infra,provider,Infrastructure Operations
IRB,IRB Infrastructure Developers Limited,Infra,nse_official,Construction
IRCON,Ircon International Limited,Infra,nse_official,Construction
KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,Infra,provider,Engineering & Construction
KEC,KEC International Limited,Infra,nse_official,Construction
KNRCON,KNR Constructions Limited,Infra,nse_official,Construction
KOLTEPATIL,Kolte - Patil Developers Limited,Infra,manual,
KPIL,Kalpataru Projects International Limited,Infra,nse_official,Construction
LIKHITHA,Likhitha Infrastructure Limited,Infra,manual,
LT,Larsen & Toubro Limited,Infra,nse_official,Construction
MADHAVIPL,Madhav Infra Projects Limited,Infra,manual,
MADHUCON,Madhucon Projects Limited,Infra,provider,Engineering & Construction
MAHEPC,Mahindra EPC Irrigation Limited,Infra,manual,
MAXESTATES,Max Estates Limited,Infra,manual,
MBLINFRA,MBL Infrastructure Limited,Infra,manual,
MEP,MEP Infrastructure Developers Limited,Infra,provider,Infrastructure Operations
MITCON,MITCON Consultancy & Engineering Services Limited,Infra,provider,Engineering & Construction
MOLDTECH,Mold-Tek Technologies Limited,Infra,provider,Engineering & Construction
NBCC,NBCC (India) Limited,Infra,nse_official,Construction
NCC,NCC Limited,Infra,nse_official,Construction
NILAINFRA,Nila Infrastructures Limited,Infra,manual,
NIMBSPROJ,Nimbus Projects Limited,Infra,manual,
OMINFRAL,OM INFRA LIMITED,Infra,manual,
PANSARI,Pansari Developers Limited,Infra,manual,
PNCINFRA,PNC Infratech Limited,Infra,nse_official,Construction
POWERMECH,Power Mech Projects Limited,Infra,nse_official,Construction
PSPPROJECT,PSP Projects Limited,Infra,manual,
RAMKY,Ramky Infrastructure Limited,Infra,manual,
RITES,RITES Limited,Infra,nse_official,Construction
RKEC,RKEC Projects Limited,Infra,manual,
RPPINFRA,R.P.P. Infra Projects Limited,Infra,manual,
RUCHINFRA,Ruchi Infrastructure Limited,Infra,manual,
RUDRA,Rudra Global Infra Products Limited,Infra,manual,
RVNL,Rail Vikas Nigam Limited,Infra,nse_official,Construction
SADBHIN,Sadbhav Infrastructure Project Limited,Infra,provider,Engineering & Construction
SEMAC,Semac Construction Limited,Infra,manual,
SEPC,SEPC Limited,Infra,manual,
SETUINFRA,Setubandhan Infrastructure Limited,Infra,provider,Engineering & Construction
SHANKARA,Shankara Building Products Limited,Infra,manual,
SIMPLEXINF,Simplex Infrastructures Limited,Infra,manual,
SPMLINFRA,SPML Infra Limited,Infra,manual,
SRM,SRM Contractors Limited,Infra,manual,
SUPREMEINF,Supreme Infrastructure India Limited,Infra,manual,
SWSOLAR,Sterling and Wilson Renewable Energy Limited,Infra,nse_official,Construction
TARMAT,Tarmat Limited,Infra,manual,
TECHNOE,Techno Electric & Engineering Company Limited,Infra,nse_official,Construction
TEXINFRA,Texmaco Infrastructure & Holdings Limited,Infra,manual,
TICL,Twamev Construction and Infrastructure Limited,Infra,provider,Engineering & Construction
TPHQ,Teamo Productions HQ Limited,Infra,provider,Engineering & Construction
CREATIVEYE,Creative Eye Limited,Media,manual,
HMVL,Hindustan Media Ventures Limited,Media,provider,Publishing
INFOMEDIA,Infomedia Press Limited,Media,manual,
MMWL,Media Matrix Worldwide Limited,Media,manual,
MUKTAARTS,Mukta Arts Limited,Media,provider,Entertainment
NAZARA,Nazara Technologies Limited,Media,nse_official,Media Entertainment & Publication
NDTV,New Delhi Television Limited,Media,manual,
NETWORK18,Network18 Media & Investments Limited,Media,nse_official,Media Entertainment & Publication
NEXTMEDIA,Next Mediaworks Limited,Media,manual,
PFOCUS,Prime Focus Limited,Media,nse_official,Media Entertainment & Publication
PVRINOX,PVR INOX Limited,Media,nse_official,Media Entertainment & Publication
RADAAN,Radaan Mediaworks India Limited,Media,manual,
RADIOCITY,Music Broadcast Limited,Media,manual,
REPRO,Repro India Limited,Media,manual,
RKSWAMY,R K Swamy Limited,Media,manual,
SAMBHAAV,Sambhaav Media Limited,Media,manual,
SANDESH,The Sandesh Limited,Media,manual,
SAREGAMA,Saregama India Limited,Media,nse_official,Media Entertainment & Publication
SCHAND,S Chand And Company Limited,Media,manual,
SHEMAROO,Shemaroo Entertainment Limited,Media,provider,Entertainment
SIGNPOST,Signpost India Limited,Media,manual,
SILLYMONKS,Silly Monks Entertainment Limited,Media,manual,
SITINET,Siti Networks Limited,Media,provider,Entertainment
SUNTV,Sun TV Network Limited,Media,nse_official,Media Entertainment & Publication
TIPSFILMS,Tips Films Limited,Media,manual,
TIPSMUSIC,Tips Music Limited,Media,nse_official,Media Entertainment & Publication
TOUCHWOOD,Touchwood Entertainment Limited,Media,provider,Advertising Agencies
TVVISION,TV Vision Limited,Media,provider,Broadcasting
UFO,UFO Moviez India Limited,Media,manual,
ADANIENT,Adani Enterprises Limited,Metal,nse_official,Metals & Mining
ANKITMETAL,Ankit Metal & Power Limited,Metal,provider,Steel
ASHAPURMIN,Ashapura Minechem Limited,Metal,nse_official,Metals & Mining
DCM,DCM  Limited,Metal,provider,Metal Fabrication
DPWIRES,D P Wires Limited,Metal,provider,Metal Fabrication
GMDCLTD,Gujarat Mineral Development Corporation Limited,Metal,nse_official,Metals & Mining
GRAVITA,Gravita India Limited,Metal,nse_official,Metals & Mining
HINDALCO,Hindalco Industries Limited,Metal,nse_official,Metals & Mining
HINDCOPPER,Hindustan Copper Limited,Metal,nse_official,Metals & Mining
HINDZINC,Hindustan Zinc Limited,Metal,nse_official,Metals & Mining
IMFA,Indian Metals & Ferro Alloys Limited,Metal,nse_official,Metals & Mining
IMPEXFERRO,Impex Ferro Tech Limited,Metal,provider,Other Industrial Metals & Mining
INVPRECQ,Investment & Precision Castings Limited,Metal,provider,Steel
JAIBALAJI,Jai Balaji Industries Limited,Metal,nse_official,Metals & Mining
JAINREC,Jain Resource Recycling Limited,Metal,nse_official,Metals & Mining
JINDALSTEL,JINDAL STEEL LIMITED,Metal,nse_official,Metals & Mining
JSL,Jindal Stainless Limited,Metal,nse_official,Metals & Mining
JSWSTEEL,JSW Steel Limited,Metal,nse_official,Metals & Mining
KAKATCEM,Kakatiya Cement Sugar & Industries Limited,Metal,manual,
KAMDHENU,Kamdhenu Limited,Metal,provider,Steel
KAMOPAINTS,Kamdhenu Ventures Limited,Metal,provider,Steel
KIOCL,KIOCL Limited,Metal,manual,
KRIDHANINF,Kridhan Infra Limited,Metal,provider,Steel
KSL,Kalyani Steels Limited,Metal,manual,
LLOYDSENT,Lloyds Enterprises Limited,Metal,nse_official,Metals & Mining
LLOYDSME,Lloyds Metals And Energy Limited,Metal,nse_official,Metals & Mining
MAANALU,Maan Aluminium Limited,Metal,manual,
MADHAV,Madhav Marbles and Granites Limited,Metal,manual,
MAHASTEEL,Mahamaya Steel Industries Limited,Metal,provider,Steel
MAITHANALL,Maithan Alloys Limited,Metal,manual,
MANAKALUCO,Manaksia Aluminium Company Limited,Metal,manual,
MANAKCOAT,Manaksia Coated Metals & Industries Limited,Metal,manual,
MANAKSIA,Manaksia Limited,Metal,provider,Metal Fabrication
MANAKSTEEL,Manaksia Steels Limited,Metal,manual,
MANGLMCEM,Mangalam Cement Limited,Metal,manual,
MCL,M TEK COPPER LIMITED,Metal,manual,
MIDWESTLTD,Midwest Limited,Metal,manual,
MOIL,MOIL Limited,Metal,nse_official,Metals & Mining
MURUDCERA,Murudeshwar Ceramics Limited,Metal,manual,
MWL,Mangalam Worldwide Limited,Metal,manual,
NATIONALUM,National Aluminium Company Limited,Metal,nse_official,Metals & Mining
NATIONSTD,National Standard (India) Limited,Metal,manual,
NCLIND,NCL Industries Limited,Metal,manual,
NILE,Nile Limited,Metal,manual,
NIRAJ,Niraj Cement Structurals Limited,Metal,manual,
NMDC,NMDC Limited,Metal,nse_official,Metals & Mining
NSLNISP,NMDC Steel Limited,Metal,nse_official,Metals & Mining
ORIENTALTL,Oriental Trimex Limited,Metal,manual,
ORISSAMINE,The Orissa Minerals Development Company Limited,Metal,manual,
POKARNA,Pokarna Limited,Metal,manual,
PRADPME,Pradeep Metals Limited,Metal,provider,Metal Fabrication
PRAKASHSTL,Prakash Steelage Limited,Metal,manual,
RAJMET,Rajnandini Metal Limited,Metal,manual,
RAJRATAN,Rajratan Global Wire Limited,Metal,manual,
RAMASTEEL,Rama Steel Tubes Limited,Metal,provider,Steel
REGENCERAM,Regency Ceramics Limited,Metal,manual,
RHETAN,Rhetan TMT Limited,Metal,manual,
RSL,Rajputana Stainless Limited,Metal,manual,
SAGARDEEP,Sagardeep Alloys Limited,Metal,manual,
SAGCEM,Sagar Cements Limited,Metal,manual,
SAIL,Steel Authority of India Limited,Metal,nse_official,Metals & Mining
SALSTEEL,S.A.L. Steel Limited,Metal,manual,
SAMBHV,Sambhv Steel Tubes Limited,Metal,manual,
SANDUMA,Sandur Manganese & Iron Ores Limited,Metal,nse_official,Metals & Mining
SARDAEN,Sarda Energy & Minerals Limited,Metal,nse_official,Metals & Mining
SAURASHCEM,Saurashtra Cement Limited,Metal,manual,
SCANSTL,Scan Steels Limited,Metal,provider,Steel
SHAH,Shah Metacorp Limited,Metal,manual,
SHAHALLOYS,Shah Alloys Limited,Metal,manual,
SHBAJRG,Shri Bajrang Alliance Limited,Metal,manual,
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,Metal,manual,
SHYAMCENT,Shyam Century Ferrous Limited,Metal,provider,Steel
SMLT,Sarthak Metals Limited,Metal,manual,
STEELCAS,Steelcast Limited,Metal,manual,
STEELXIND,STEEL EXCHANGE INDIA LIMITED,Metal,manual,
SUNFLAG,Sunflag Iron And Steel Company Limited,Metal,manual,
SUPREMEENG,Supreme Engineering Limited,Metal,provider,Steel
SURAJLTD,Suraj Limited,Metal,manual,
TAMBOLIIN,Tamboli Industries Limited,Metal,provider,Metal Fabrication
TATASTEEL,Tata Steel Limited,Metal,nse_official,Metals & Mining
TIRUPATIFL,Tirupati Forge Limited,Metal,provider,Metal Fabrication
3BBLACKBIO,3B Blackbio Dx Limited,Pharma,provider,Healthcare
AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,Pharma,provider,Healthcare
AARTIDRUGS,Aarti Drugs Limited,Pharma,nse_official,Healthcare
AARTIPHARM,Aarti Pharmalabs Limited,Pharma,nse_official,Healthcare
ABBOTINDIA,Abbott India Limited,Pharma,nse_official,Healthcare
ACUTAAS,Acutaas Chemicals Limited,Pharma,nse_official,Healthcare
ADVENZYMES,Advanced Enzyme Technologies Limited,Pharma,nse_official,Healthcare
AGARWALEYE,Dr. Agarwal's Health Care Limited,Pharma,nse_official,Healthcare
AHCL,Anlon Healthcare Limited,Pharma,provider,Healthcare
AJANTPHARM,Ajanta Pharma Limited,Pharma,nse_official,Healthcare
AKUMS,Akums Drugs and Pharmaceuticals Limited,Pharma,nse_official,Healthcare
ALBERTDAVD,Albert David Limited,Pharma,provider,Healthcare
ALIVUS,Alivus Life Sciences Limited,Pharma,nse_official,Healthcare
ALKEM,Alkem Laboratories Limited,Pharma,nse_official,Healthcare
ALPA,Alpa Laboratories Limited,Pharma,provider,Healthcare
AMANTA,Amanta Healthcare Limited,Pharma,provider,Drug Manufacturers - Specialty & Generic
AMBALALSA,Ambalal Sarabhai Enterprises Limited,Pharma,provider,Drug Manufacturers - Specialty & Generic
AMRUTANJAN,Amrutanjan Health Care Limited,Pharma,provider,Healthcare
ANTHEM,Anthem Biosciences Limited,Pharma,nse_official,Healthcare
ANUHPHR,Anuh Pharma Limited,Pharma,provider,Healthcare
APLLTD,Alembic Pharmaceuticals Limited,Pharma,nse_official,Healthcare
APOLLOHOSP,Apollo Hospitals Enterprise Limited,Pharma,nse_official,Healthcare
ARTEMISMED,Artemis Medicare Services Limited,Pharma,manual,
ASTERDM,Aster DM Quality Care Limited,Pharma,nse_official,Healthcare
ASTRAZEN,AstraZeneca Pharma India Limited,Pharma,provider,Healthcare
AUROPHARMA,Aurobindo Pharma Limited,Pharma,nse_official,Healthcare
BAFNAPH,Bafna Pharmaceuticals Limited,Pharma,provider,Drug Manufacturers - Specialty & Generic
BAJAJHCARE,Bajaj Healthcare Limited,Pharma,provider,Healthcare
BALAXI,BALAXI PHARMACEUTICALS LIMITED,Pharma,provider,Healthcare
BALPHARMA,Bal Pharma Limited,Pharma,provider,Healthcare
BETA,Beta Drugs Limited,Pharma,provider,Healthcare
BIOCON,Biocon Limited,Pharma,nse_official,Healthcare
BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,Pharma,provider,Healthcare
BLISSGVS,Bliss GVS Pharma Limited,Pharma,provider,Drug Manufacturers - Specialty & Generic
BLUEJET,Blue Jet Healthcare Limited,Pharma,nse_official,Healthcare
BROOKS,Brooks Laboratories Limited,Pharma,provider,Drug Manufacturers - Specialty & Generic
CAPLIPOINT,Caplin Point Laboratories Limited,Pharma,nse_official,Healthcare
CIPLA,Cipla Limited,Pharma,nse_official,Healthcare
COHANCE,Cohance Lifesciences Limited,Pharma,nse_official,Healthcare
CONCORDBIO,Concord Biotech Limited,Pharma,nse_official,Healthcare
CORONA,CORONA Remedies Limited,Pharma,nse_official,Healthcare
DCAL,Dishman Carbogen Amcis Limited,Pharma,provider,Healthcare
DIVISLAB,Divi's Laboratories Limited,Pharma,nse_official,Healthcare
DRAGARWQ,Dr Agarwals Eye Hospital Limited,Pharma,provider,Healthcare
DRREDDY,Dr. Reddy's Laboratories Limited,Pharma,nse_official,Healthcare
EMCURE,Emcure Pharmaceuticals Limited,Pharma,nse_official,Healthcare
ERIS,Eris Lifesciences Limited,Pharma,nse_official,Healthcare
FABTECH,Fabtech Technologies Limited,Pharma,provider,Healthcare
FDC,FDC Limited,Pharma,provider,Healthcare
FERMENTA,Fermenta Biotech Limited,Pharma,provider,Healthcare
FISCHER,Fischer Medical Ventures Limited,Pharma,provider,Healthcare
FORTIS,Fortis Healthcare Limited,Pharma,nse_official,Healthcare
GAUDIUMIVF,Gaudium IVF and Women Health Limited,Pharma,provider,Medical Care Facilities
GKSL,Gujarat Kidney And Super Speciality Limited,Pharma,provider,Healthcare
GLAND,Gland Pharma Limited,Pharma,nse_official,Healthcare
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,Pharma,nse_official,Healthcare
GLENMARK,Glenmark Pharmaceuticals Limited,Pharma,nse_official,Healthcare
GPTHEALTH,GPT Healthcare Limited,Pharma,provider,Healthcare
GRANULES,Granules India Limited,Pharma,nse_official,Healthcare
GUFICBIO,Gufic Biosciences Limited,Pharma,provider,Healthcare
GUJTHEM,Gujarat Themis Biosyn Limited,Pharma,provider,Healthcare
HALEOSLABS,HALEOS LABS LIMITED,Pharma,provider,Healthcare
HCG,Healthcare Global Enterprises Limited,Pharma,nse_official,Healthcare
HESTERBIO,Hester Biosciences Limited,Pharma,provider,Healthcare
HIKAL,Hikal Limited,Pharma,provider,Healthcare
INDGN,Indegene Limited,Pharma,nse_official,Healthcare
INDOCO,Indoco Remedies Limited,Pharma,provider,Healthcare
INDRAMEDCO,Indraprastha Medical Corporation Limited,Pharma,provider,Healthcare
INDSWFTLAB,Ind-Swift Laboratories Limited,Pharma,provider,Healthcare
INNOVACAP,Innova Captab Limited,Pharma,provider,Healthcare
IOLCP,IOL Chemicals and Pharmaceuticals Limited,Pharma,provider,Healthcare
IPCALAB,IPCA Laboratories Limited,Pharma,nse_official,Healthcare
JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,Pharma,provider,Healthcare
JLHL,Jupiter Life Line Hospitals Limited,Pharma,nse_official,Healthcare
JUBLPHARMA,Jubilant Pharmova Limited,Pharma,nse_official,Healthcare
KAYA,Kaya Limited,Pharma,manual,
KILITCH,Kilitch Drugs (India) Limited,Pharma,provider,Drug Manufacturers - Specialty & Generic
KIMS,Krishna Institute of Medical Sciences Limited,Pharma,nse_official,Healthcare
KOPRAN,Kopran Limited,Pharma,provider,Drug Manufacturers - General
KOVAI,Kovai Medical Center & Hospital Limited,Pharma,manual,
KPL,Kwality Pharmaceuticals Limited,Pharma,manual,
KRSNAA,Krsnaa Diagnostics Limited,Pharma,provider,Healthcare
LALPATHLAB,Dr. Lal Path Labs Ltd.,Pharma,nse_official,Healthcare
LASA,Lasa Supergenerics Limited,Pharma,provider,Healthcare
LAURUSLABS,Laurus Labs Limited,Pharma,nse_official,Healthcare
LAXMIDENTL,Laxmi Dental Limited,Pharma,manual,
LINCOLN,Lincoln Pharmaceuticals Limited,Pharma,manual,
LOTUSEYE,Lotus Eye Hospital and Institute Limited,Pharma,manual,
LUPIN,Lupin Limited,Pharma,nse_official,Healthcare
LYKALABS,Lyka Labs Limited,Pharma,provider,Biotechnology
MANGALAM,Mangalam Drugs And Organics Limited,Pharma,manual,
MANKIND,Mankind Pharma Limited,Pharma,nse_official,Healthcare
MARKSANS,Marksans Pharma Limited,Pharma,nse_official,Healthcare
MAXHEALTH,Max Healthcare Institute Limited,Pharma,nse_official,Healthcare
MEDANTA,Global Health Limited,Pharma,nse_official,Healthcare
MEDIASSIST,Medi Assist Healthcare Services Limited,Pharma,provider,Healthcare
MEDICAMEQ,Medicamen Biotech Limited,Pharma,manual,
MEDICO,Medico Remedies Limited,Pharma,manual,
METROPOLIS,Metropolis Healthcare Limited,Pharma,nse_official,Healthcare
MOREPENLAB,Morepen Laboratories Limited,Pharma,manual,
NATCAPSUQ,Natural Capsules Limited,Pharma,provider,Healthcare
NATCOPHARM,Natco Pharma Limited,Pharma,nse_official,Healthcare
NECLIFE,Nectar Lifesciences Limited,Pharma,provider,Drug Manufacturers - Specialty & Generic
NEPHROPLUS,Nephrocare Health Services Limited,Pharma,manual,
NEULANDLAB,Neuland Laboratories Limited,Pharma,nse_official,Healthcare
NGLFINE,NGL Fine-Chem Limited,Pharma,provider,Healthcare
NH,Narayana Hrudayalaya Ltd.,Pharma,nse_official,Healthcare
NOVARTIND,Novartis India Limited,Pharma,manual,
NURECA,Nureca Limited,Pharma,provider,Medical Devices
ONESOURCE,Onesource Specialty Pharma Limited,Pharma,nse_official,Healthcare
ORCHPHARMA,Orchid Pharma Limited,Pharma,manual,
PANACEABIO,Panacea Biotec Limited,Pharma,manual,
PAR,Par Drugs And Chemicals Limited,Pharma,manual,
PARKHOSPS,Park Medi World Limited,Pharma,nse_official,Healthcare
PFIZER,Pfizer Limited,Pharma,nse_official,Healthcare
PGHL,Procter & Gamble Health Limited,Pharma,manual,
POLYMED,Poly Medicure Limited,Pharma,nse_official,Healthcare
PPLPHARMA,Piramal Pharma Limited,Pharma,nse_official,Healthcare
RAINBOW,Rainbow Childrens Medicare Limited,Pharma,nse_official,Healthcare
ROSSARI,Rossari Biotech Limited,Pharma,manual,
RPGLIFE,RPG Life Sciences Limited,Pharma,manual,
RUBICON,Rubicon Research Limited,Pharma,nse_official,Healthcare
SAILIFE,Sai Life Sciences Limited,Pharma,nse_official,Healthcare
SAIPARENT,Sai Parenterals Limited,Pharma,manual,
SAKAR,Sakar Healthcare Limited,Pharma,manual,
SANOFI,Sanofi India Limited,Pharma,manual,
SANOFICONR,Sanofi Consumer Healthcare India Limited,Pharma,nse_official,Healthcare
SENORES,Senores Pharmaceuticals Limited,Pharma,manual,
SHALBY,Shalby Limited,Pharma,manual,
SHILPAMED,Shilpa Medicare Limited,Pharma,nse_official,Healthcare
SMSPHARMA,SMS Pharmaceuticals Limited,Pharma,provider,Healthcare
SOLARA,Solara Active Pharma Sciences Limited,Pharma,manual,
SPARC,Sun Pharma Advanced Research Company Limited,Pharma,nse_official,Healthcare
STAR,Strides Pharma Science Limited,Pharma,nse_official,Healthcare
SUNPHARMA,Sun Pharmaceutical Industries Limited,Pharma,nse_official,Healthcare
SUPRIYA,Supriya Lifescience Limited,Pharma,nse_official,Healthcare
SURAKSHA,Suraksha Diagnostic Limited,Pharma,manual,
SUVEN,Suven Life Sciences Limited,Pharma,manual,
SYNCOMF,Syncom Formulations (India) Limited,Pharma,manual,
SYNGENE,Syngene International Limited,Pharma,nse_official,Healthcare
TARSONS,Tarsons Products Limited,Pharma,manual,
TATVA,Tatva Chintan Pharma Chem Limited,Pharma,manual,
THEMISMED,Themis Medicare Limited,Pharma,manual,
THYROCARE,Thyrocare Technologies Limited,Pharma,nse_official,Healthcare
TORNTPHARM,Torrent Pharmaceuticals Limited,Pharma,nse_official,Healthcare
TTKHLTCARE,TTK Healthcare Limited,Pharma,manual,
ACMESOLAR,Acme Solar Holdings Limited,Power,nse_official,Power
ADANIENSOL,Adani Energy Solutions Limited,Power,nse_official,Power
ADANIGREEN,Adani Green Energy Limited,Power,nse_official,Power
ADANIPOWER,Adani Power Limited,Power,nse_official,Power
CESC,CESC Limited,Power,nse_official,Power
DPSCLTD,DPSC Limited,Power,provider,Utilities - Regulated Electric
GMRP&UI,GMR Power and Urban Infra Limited,Power,nse_official,Power
GVKPIL,GVK Power & Infrastructure Limited,Power,provider,Utilities - Independent Power Producers
JPPOWER,Jaiprakash Power Ventures Limited,Power,nse_official,Power
JSWENERGY,JSW Energy Limited,Power,nse_official,Power
KPIGREEN,KPI Green Energy Limited,Power,nse_official,Power
NAVA,NAVA LIMITED,Power,nse_official,Power
NHPC,NHPC Limited,Power,nse_official,Power
NLCINDIA,NLC India Limited,Power,nse_official,Power
NTPC,NTPC Limited,Power,nse_official,Power
NTPCGREEN,NTPC Green Energy Limited,Power,nse_official,Power
POWERGRID,Power Grid Corporation of India Limited,Power,nse_official,Power
PTC,PTC India Limited,Power,nse_official,Power
RPOWER,Reliance Power Limited,Power,nse_official,Power
RTNPOWER,RattanIndia Power Limited,Power,nse_official,Power
SJVN,SJVN Limited,Power,nse_official,Power
TATAPOWER,Tata Power Company Limited,Power,nse_official,Power
TORNTPOWER,Torrent Power Limited,Power,nse_official,Power
3PLAND,3P Land Holdings Limited,Realty,manual,
ABREL,Aditya Birla Real Estate Limited,Realty,nse_official,Realty
AGIIL,Agi Infra Limited,Realty,provider,Real Estate
AJMERA,Ajmera Realty & Infra India Limited,Realty,provider,Real Estate
ALEMBICLTD,Alembic Limited,Realty,provider,Real Estate
AMJLAND,Amj Land Holdings Limited,Realty,provider,Real Estate
ANANTRAJ,Anant Raj Limited,Realty,nse_official,Realty
ANSALAPI,Ansal Properties & Infrastructure Limited,Realty,provider,Real Estate - Development
ARIHANT,Arihant Foundations & Housing Limited,Realty,provider,Real Estate
ARIHANTSUP,Arihant Superstructures Limited,Realty,provider,Real Estate
ARKADE,Arkade Developers Limited,Realty,provider,Real Estate
ARTNIRMAN,Art Nirman Limited,Realty,provider,Real Estate
ARVSMART,Arvind SmartSpaces Limited,Realty,provider,Real Estate
ASHIANA,Ashiana Housing Limited,Realty,provider,Real Estate
ASHIMASYN,Ashima Limited,Realty,provider,Real Estate
AURUM,Aurum PropTech Limited,Realty,provider,Real Estate
BRIGADE,Brigade Enterprises Limited,Realty,nse_official,Realty
CORALFINAC,Coral India Finance & Housing Limited,Realty,provider,Real Estate
COUNCODOS,Country Condo's Limited,Realty,provider,Real Estate - Development
DBREALTY,Valor Estate Limited,Realty,nse_official,Realty
DEVX,Dev Accelerator Limited,Realty,provider,Real Estate
DLF,DLF Limited,Realty,nse_official,Realty
EFCIL,EFC (I) Limited,Realty,provider,Real Estate
ELDEHSG,Eldeco Housing And Industries Limited,Realty,provider,Real Estate
ELPROINTL,Elpro International Limited,Realty,manual,
EMAMIREAL,Emami Realty Limited,Realty,provider,Real Estate
EUROTEXIND,Eurotex Industries and Exports Limited,Realty,provider,Real Estate - Development
FMNL,Future Market Networks Limited,Realty,provider,Real Estate
GANESHHOU,GANESH HOUSING LIMITED,Realty,provider,Real Estate
GEECEE,GeeCee Ventures Limited,Realty,provider,Real Estate - Development
GODREJPROP,Godrej Properties Limited,Realty,nse_official,Realty
HBESD,HB Estate Developers Limited,Realty,manual,
HDIL,Housing Development and Infrastructure Limited,Realty,provider,Real Estate - Diversified
HUBTOWN,Hubtown Limited,Realty,provider,Real Estate
IBULLSLTD,Indiabulls Limited,Realty,provider,Real Estate
ICDSLTD,ICDS Limited,Realty,provider,Real Estate
INDIQUBE,Indiqube Spaces Limited,Realty,provider,Real Estate
KALPATARU,Kalpataru Limited,Realty,provider,Real Estate
LANCORHOL,Lancor Holdings Limited,Realty,manual,
LGHL,Laxmi Goldorna House Limited,Realty,manual,
LODHA,Lodha Developers Limited,Realty,nse_official,Realty
LOTUSDEV,Sri Lotus Developers and Realty Limited,Realty,nse_official,Realty
LPDC,Landmark Property Development Company Limited,Realty,provider,Real Estate
MAHLIFE,Mahindra Lifespace Developers Limited,Realty,provider,Real Estate
MAJESAUT,Majestic Auto Limited,Realty,provider,Real Estate Services
MARATHON,Marathon Nextgen Realty Limited,Realty,manual,
MERCANTILE,Mercantile Ventures Limited,Realty,manual,
MODIS,Modis Navnirman Limited,Realty,manual,
MOTOGENFIN,The Motor & General Finance Limited,Realty,provider,Real Estate Services
NILASPACES,Nila Spaces Limited,Realty,manual,
NIRLON,Nirlon Limited,Realty,manual,
OBEROIRLTY,Oberoi Realty Limited,Realty,nse_official,Realty
OMAXE,Omaxe Limited,Realty,manual,
PARSVNATH,Parsvnath Developers Limited,Realty,provider,Real Estate - Development
PENINLAND,Peninsula Land Limited,Realty,provider,Real Estate - Development
PHOENIXLTD,The Phoenix Mills Limited,Realty,nse_official,Realty
PRESTIGE,Prestige Estates Projects Limited,Realty,nse_official,Realty
PROZONER,Prozone Realty Limited,Realty,provider,Real Estate
